Origin,Destination,Total_Budget_INR,Duration_Days,Recommended_Transport,Transport_Cost_INR,Travel_Time_Hours,Hotel_Name,Hotel_Price_Per_Night_INR,Hotel_User_Rating,Top_Attractions,Total_Attraction_Ticket_Cost_INR
Bhubaneswar,Bengaluru,22044,5,Flight,8474,5,Zostel Premium,1478,3.7,Science Center & Planetarium | Local Market & Food Tour | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Beachfront Promenade,2010
Bhubaneswar,Kochi,6792,5,Train,2460,27,FabHotel Oasis,991,3.9,Botanical Gardens & Zoo | Ancient Temples Complex | City Palace & Lake Cruise | Science Center & Planetarium,132
Bhubaneswar,Amritsar,10098,4,Train,2027,20,FabHotel Oasis,941,3.9,Botanical Gardens & Zoo | Beachfront Promenade | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Science Center & Planetarium,580
Bhubaneswar,Bhopal,17055,6,Train,2113,26,Treebo Trend,1123,3.9,Hilltop Viewpoint Trek | Historic Fort & Museum | Beachfront Promenade | Botanical Gardens & Zoo,336
Bhubaneswar,Patna,12966,3,Flight,5518,4,Zostel Premium,1230,4.0,Beachfront Promenade | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Botanical Gardens & Zoo,600
Bhubaneswar,Chennai,12224,5,Train,1119,21,Treebo Trend,1190,4.0,City Palace & Lake Cruise | Botanical Gardens & Zoo | Ancient Temples Complex | Local Market & Food Tour | Historic Fort & Museum | Beachfront Promenade,606
Bhubaneswar,Agra,29405,5,Flight,8701,3,Comfort Inn,2160,4.0,City Palace & Lake Cruise | Beachfront Promenade | Historic Fort & Museum,1218
Bhubaneswar,Coimbatore,13976,5,Train,2125,25,Zostel Premium,1292,4.0,Beachfront Promenade | City Palace & Lake Cruise | Hilltop Viewpoint Trek,228
Bhubaneswar,Udaipur,20638,3,Flight,8364,5,Ginger Eco Suites,1908,4.0,Local Market & Food Tour | Ancient Temples Complex | Science Center & Planetarium,1233
Bhubaneswar,Mumbai,47739,7,Flight,7796,5,Sayaji Stay,2661,3.9,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Ancient Temples Complex | Local Market & Food Tour | Art Gallery & Cultural Center,1632
Bhubaneswar,New Delhi,25954,10,Train,1492,19,Zostel Premium,1178,3.7,Local Market & Food Tour | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Ancient Temples Complex | Historic Fort & Museum | City Palace & Lake Cruise,288
Bhubaneswar,Bengaluru,13950,6,Train,1550,19,FabHotel Oasis,858,3.8,City Palace & Lake Cruise | Ancient Temples Complex | Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek,215
Bhubaneswar,Bhopal,11887,3,Flight,6584,4,Zostel Premium,749,3.9,Local Market & Food Tour | Hilltop Viewpoint Trek | Historic Fort & Museum | Ancient Temples Complex,1180
Bhubaneswar,Lucknow,12961,3,Flight,10100,5,FabHotel Oasis,727,4.1,Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum | Beachfront Promenade | Botanical Gardens & Zoo,1740
Bhubaneswar,Madurai,4162,3,Train,1224,24,Treebo Trend,762,3.7,Beachfront Promenade | Local Market & Food Tour | Art Gallery & Cultural Center,294
Bhubaneswar,Patna,24171,6,Flight,9313,5,Blue Diamond Lodge,1236,4.0,Botanical Gardens & Zoo | Local Market & Food Tour | Hilltop Viewpoint Trek | Science Center & Planetarium | Ancient Temples Complex | Beachfront Promenade,2022
Bhubaneswar,Dehradun,11535,3,Flight,9250,5,Zostel Premium,683,3.7,Art Gallery & Cultural Center | Botanical Gardens & Zoo | City Palace & Lake Cruise | Local Market & Food Tour,1212
Bhubaneswar,Coimbatore,5626,2,Train,2030,17,Blue Diamond Lodge,880,3.8,Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center | City Palace & Lake Cruise,420
Bhubaneswar,Jammu,22661,10,Train,1729,21,Zostel Premium,984,3.6,Ancient Temples Complex | Science Center & Planetarium | Beachfront Promenade,189
Bhubaneswar,Udaipur,36787,6,Flight,8867,5,Comfort Inn,2067,4.3,Local Market & Food Tour | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Historic Fort & Museum | Botanical Gardens & Zoo | Science Center & Planetarium,2532
Bhubaneswar,Jaipur,7950,5,Train,1293,22,Treebo Trend,790,3.5,Local Market & Food Tour | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | City Palace & Lake Cruise | Beachfront Promenade | Ancient Temples Complex,258
Bhubaneswar,Vadodara,18176,7,Train,1047,24,Zostel Premium,1256,4.0,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Historic Fort & Museum | Ancient Temples Complex,472
Bhubaneswar,Visakhapatnam,9530,4,Train,1097,10,FabHotel Oasis,1092,3.7,Hilltop Viewpoint Trek | Science Center & Planetarium | Art Gallery & Cultural Center,234
Bhubaneswar,Jaipur,6136,4,Train,2404,20,Treebo Trend,979,3.8,Art Gallery & Cultural Center | City Palace & Lake Cruise | Beachfront Promenade | Ancient Temples Complex | Historic Fort & Museum | Science Center & Planetarium,366
Bhubaneswar,Jaipur,8911,2,Flight,5237,3,Treebo Trend,833,3.5,Hilltop Viewpoint Trek | Beachfront Promenade | Ancient Temples Complex | Local Market & Food Tour,1408
Bhubaneswar,Ranchi,5625,4,Train,1053,10,Blue Diamond Lodge,691,3.5,Science Center & Planetarium | Botanical Gardens & Zoo | Local Market & Food Tour | Historic Fort & Museum | Beachfront Promenade | Hilltop Viewpoint Trek,162
Bhubaneswar,Bhopal,8259,6,Train,2108,31,Zostel Premium,723,3.8,Local Market & Food Tour | Science Center & Planetarium | Ancient Temples Complex | Art Gallery & Cultural Center,384
Bhubaneswar,Ahmedabad,13447,3,Flight,5045,3,Treebo Trend,1259,3.7,Ancient Temples Complex | Local Market & Food Tour | Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum | Beachfront Promenade,1920
Bhubaneswar,Chandigarh,24298,6,Flight,10545,3,Treebo Trend,1232,3.7,City Palace & Lake Cruise | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,735
Bhubaneswar,Shimla,5211,2,Train,2036,19,Zostel Premium,879,3.6,Historic Fort & Museum | Ancient Temples Complex | Art Gallery & Cultural Center | Botanical Gardens & Zoo,412
Bhubaneswar,Shimla,16427,4,Flight,7040,3,Zostel Premium,1259,3.7,Local Market & Food Tour | Historic Fort & Museum | Ancient Temples Complex,1074
Bhubaneswar,Ranchi,17384,3,Flight,3907,1,Comfort Inn,2412,4.0,Beachfront Promenade | Local Market & Food Tour | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Art Gallery & Cultural Center | Botanical Gardens & Zoo,2856
Bhubaneswar,Mumbai,17338,3,Flight,10990,3,Treebo Trend,1039,3.8,Ancient Temples Complex | Botanical Gardens & Zoo | Historic Fort & Museum,711
Bhubaneswar,Hyderabad,9653,6,Train,1007,25,Zostel Premium,959,4.0,Botanical Gardens & Zoo | Historic Fort & Museum | Local Market & Food Tour,345
Bhubaneswar,Jammu,21080,5,Flight,10911,4,FabHotel Oasis,1041,3.9,Ancient Temples Complex | Beachfront Promenade | Local Market & Food Tour,918
Bhubaneswar,New Delhi,32102,7,Flight,6661,4,Sayaji Stay,1688,4.3,Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo,699
Bhubaneswar,Udaipur,8466,3,Train,2429,29,Blue Diamond Lodge,877,4.0,Beachfront Promenade | Art Gallery & Cultural Center | Local Market & Food Tour | Historic Fort & Museum,180
Bhubaneswar,Coimbatore,6647,4,Train,2301,24,Zostel Premium,931,3.5,Beachfront Promenade | City Palace & Lake Cruise | Historic Fort & Museum,123
Bhubaneswar,Ahmedabad,12388,5,Train,1497,18,Blue Diamond Lodge,1141,3.6,Art Gallery & Cultural Center | Beachfront Promenade | Hilltop Viewpoint Trek | Botanical Gardens & Zoo,208
Bhubaneswar,Bengaluru,8555,2,Flight,8600,4,Treebo Trend,912,3.5,Historic Fort & Museum | Ancient Temples Complex | Beachfront Promenade | Botanical Gardens & Zoo,1824
Bhubaneswar,Kochi,14470,10,Train,1715,22,Blue Diamond Lodge,670,4.0,Ancient Temples Complex | Art Gallery & Cultural Center | Local Market & Food Tour,345
Bhubaneswar,Udaipur,7950,2,Flight,9667,6,Blue Diamond Lodge,631,4.0,Science Center & Planetarium | Art Gallery & Cultural Center | Local Market & Food Tour | Ancient Temples Complex,1832
Bhubaneswar,Mumbai,9202,4,Train,1232,21,Zostel Premium,958,3.8,Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek,180
Bhubaneswar,Varanasi,7111,3,Train,2436,30,Zostel Premium,814,3.6,Ancient Temples Complex | Local Market & Food Tour | City Palace & Lake Cruise | Science Center & Planetarium,116
Bhubaneswar,Mumbai,23434,6,Flight,8520,5,Zostel Premium,1351,3.6,Ancient Temples Complex | Beachfront Promenade | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Historic Fort & Museum | City Palace & Lake Cruise,1344
Bhubaneswar,Bengaluru,7798,3,Train,2284,29,Treebo Trend,877,4.0,Botanical Gardens & Zoo | Ancient Temples Complex | Art Gallery & Cultural Center,66
Bhubaneswar,Shimla,9680,6,Train,1741,26,FabHotel Oasis,618,4.0,Local Market & Food Tour | Ancient Temples Complex | Hilltop Viewpoint Trek,333
Bhubaneswar,Ahmedabad,3044,2,Train,844,28,Zostel Premium,806,4.0,Art Gallery & Cultural Center | City Palace & Lake Cruise | Beachfront Promenade | Hilltop Viewpoint Trek,328
Bhubaneswar,Mumbai,4681,3,Train,868,23,Treebo Trend,726,3.7,Historic Fort & Museum | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Science Center & Planetarium | Local Market & Food Tour | City Palace & Lake Cruise,342
Bhubaneswar,Patna,12293,3,Flight,9262,4,Treebo Trend,913,4.0,Historic Fort & Museum | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Ancient Temples Complex | Beachfront Promenade | Local Market & Food Tour,2712
Bhubaneswar,Chandigarh,3433,2,Train,873,27,Zostel Premium,708,3.9,Historic Fort & Museum | Beachfront Promenade | Local Market & Food Tour | Hilltop Viewpoint Trek,120
Bhubaneswar,Hyderabad,7174,3,Train,1468,26,Blue Diamond Lodge,1029,4.0,Beachfront Promenade | Science Center & Planetarium | Ancient Temples Complex,354
Bhubaneswar,Kolkata,13541,6,Train,508,11,Treebo Trend,965,3.8,Beachfront Promenade | City Palace & Lake Cruise | Art Gallery & Cultural Center | Local Market & Food Tour | Historic Fort & Museum,165
Bhubaneswar,Shimla,12734,3,Train,2094,17,Treebo Trend,1483,3.7,Local Market & Food Tour | Ancient Temples Complex | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Historic Fort & Museum | Art Gallery & Cultural Center,1482
Bhubaneswar,Amritsar,14705,4,Flight,8883,5,Blue Diamond Lodge,801,3.9,Local Market & Food Tour | Art Gallery & Cultural Center | Beachfront Promenade | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Ancient Temples Complex,1104
Bhubaneswar,New Delhi,14779,6,Train,2272,27,Treebo Trend,963,3.9,Ancient Temples Complex | Science Center & Planetarium | Hilltop Viewpoint Trek | City Palace & Lake Cruise,140
Bhubaneswar,Shimla,10219,4,Train,1821,18,FabHotel Oasis,961,3.9,Historic Fort & Museum | Beachfront Promenade | Botanical Gardens & Zoo,153
Bhubaneswar,Agra,12654,3,Flight,8623,4,FabHotel Oasis,781,3.5,City Palace & Lake Cruise | Local Market & Food Tour | Science Center & Planetarium,1263
Bhubaneswar,Chennai,17629,4,Flight,5948,5,Zostel Premium,1385,3.9,City Palace & Lake Cruise | Science Center & Planetarium | Art Gallery & Cultural Center,1080
Bhubaneswar,Udaipur,9620,6,Train,2492,31,FabHotel Oasis,803,3.9,Local Market & Food Tour | Historic Fort & Museum | Hilltop Viewpoint Trek,228
Bhubaneswar,Hyderabad,10969,3,Flight,6780,5,Treebo Trend,662,4.1,Botanical Gardens & Zoo | Local Market & Food Tour | Ancient Temples Complex | City Palace & Lake Cruise,1720
Bhubaneswar,Jaipur,21653,6,Flight,8436,4,Blue Diamond Lodge,1016,3.8,Local Market & Food Tour | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | City Palace & Lake Cruise,1624
Bhubaneswar,Ranchi,7465,3,Train,419,11,Zostel Premium,1275,3.9,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Science Center & Planetarium | Local Market & Food Tour,400
Bhubaneswar,Kochi,11389,4,Train,2368,26,Blue Diamond Lodge,1142,3.9,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Historic Fort & Museum | Ancient Temples Complex,368
Bhubaneswar,Varanasi,10027,7,Train,1412,29,FabHotel Oasis,956,3.7,Science Center & Planetarium | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Beachfront Promenade,672
Bhubaneswar,Jammu,5339,2,Train,818,28,FabHotel Oasis,1081,3.9,City Palace & Lake Cruise | Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek,200
Bhubaneswar,Bhopal,3346,2,Train,2415,24,Zostel Premium,996,3.6,City Palace & Lake Cruise | Ancient Temples Complex | Botanical Gardens & Zoo | Local Market & Food Tour,300
Bhubaneswar,Pune,11742,5,Train,1746,25,Zostel Premium,977,3.9,Science Center & Planetarium | Historic Fort & Museum | Beachfront Promenade | Ancient Temples Complex | Botanical Gardens & Zoo | Local Market & Food Tour,474
Bhubaneswar,Shimla,9952,4,Train,2326,22,Treebo Trend,827,4.0,Beachfront Promenade | Ancient Temples Complex | Science Center & Planetarium,144
Bhubaneswar,Surat,10301,4,Train,1024,20,Blue Diamond Lodge,1036,3.5,Science Center & Planetarium | Historic Fort & Museum | Hilltop Viewpoint Trek,345
Bhubaneswar,Amritsar,19409,5,Flight,7746,3,Zostel Premium,1111,3.5,Science Center & Planetarium | Local Market & Food Tour | Hilltop Viewpoint Trek,513
Bhubaneswar,Ranchi,4475,3,Train,908,6,FabHotel Oasis,940,3.5,Historic Fort & Museum | Ancient Temples Complex | Local Market & Food Tour | Beachfront Promenade | Botanical Gardens & Zoo,215
Bhubaneswar,Surat,11654,2,Train,2728,20,Sayaji Stay,2321,4.3,Ancient Temples Complex | Art Gallery & Cultural Center | Beachfront Promenade | Science Center & Planetarium,1904
Bhubaneswar,Visakhapatnam,19045,7,Train,888,10,Blue Diamond Lodge,1248,4.1,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Beachfront Promenade,348
Bhubaneswar,Kochi,17078,3,Flight,10717,4,Blue Diamond Lodge,987,4.0,City Palace & Lake Cruise | Beachfront Promenade | Art Gallery & Cultural Center | Historic Fort & Museum | Ancient Temples Complex,890
Bhubaneswar,Ranchi,6795,4,Train,844,8,Zostel Premium,955,4.0,Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum | Hilltop Viewpoint Trek | Local Market & Food Tour,235
Bhubaneswar,Jammu,6448,4,Train,2398,22,Treebo Trend,980,3.9,Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Local Market & Food Tour,273
Bhubaneswar,Pune,13585,3,Flight,7294,4,Blue Diamond Lodge,1107,3.9,Science Center & Planetarium | City Palace & Lake Cruise | Beachfront Promenade | Hilltop Viewpoint Trek | Local Market & Food Tour,1840
Bhubaneswar,Dehradun,26699,4,Flight,6976,5,Ginger Eco Suites,2482,4.1,Art Gallery & Cultural Center | Ancient Temples Complex | Science Center & Planetarium | Historic Fort & Museum | Hilltop Viewpoint Trek | City Palace & Lake Cruise,2706
Bhubaneswar,Dehradun,8438,2,Train,1576,20,Sayaji Stay,1787,4.0,Ancient Temples Complex | Hilltop Viewpoint Trek | Historic Fort & Museum,903
Bhubaneswar,New Delhi,7358,3,Train,1965,19,FabHotel Oasis,815,4.0,Historic Fort & Museum | Botanical Gardens & Zoo | Local Market & Food Tour | Ancient Temples Complex,472
Bhubaneswar,New Delhi,12066,5,Train,2105,31,Zostel Premium,821,3.6,Local Market & Food Tour | Botanical Gardens & Zoo | City Palace & Lake Cruise | Historic Fort & Museum | Science Center & Planetarium,385
Bhubaneswar,Bhopal,7058,5,Train,2082,28,Blue Diamond Lodge,697,3.6,Local Market & Food Tour | Ancient Temples Complex | Historic Fort & Museum,279
Bhubaneswar,Vadodara,12672,3,Flight,10014,4,Blue Diamond Lodge,675,4.0,Local Market & Food Tour | Science Center & Planetarium | City Palace & Lake Cruise | Ancient Temples Complex,1516
Bhubaneswar,Kolkata,34089,3,Flight,4987,2,Novotel Hub,4894,4.8,Art Gallery & Cultural Center | Botanical Gardens & Zoo | Beachfront Promenade | Ancient Temples Complex,616
Bhubaneswar,Amritsar,6331,4,Train,2032,29,Blue Diamond Lodge,848,4.1,Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center | Historic Fort & Museum | Ancient Temples Complex | Botanical Gardens & Zoo,270
Bhubaneswar,Visakhapatnam,7857,3,Train,549,8,Treebo Trend,1137,3.6,Botanical Gardens & Zoo | Ancient Temples Complex | Beachfront Promenade | Local Market & Food Tour,108
Bhubaneswar,Bengaluru,17154,6,Train,1974,28,Treebo Trend,1373,3.9,Art Gallery & Cultural Center | Science Center & Planetarium | Historic Fort & Museum | Beachfront Promenade,232
Bhubaneswar,Jammu,11684,5,Train,2223,18,Blue Diamond Lodge,974,3.8,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Ancient Temples Complex | Art Gallery & Cultural Center | Botanical Gardens & Zoo,170
Bhubaneswar,Dehradun,4727,3,Train,2305,23,Zostel Premium,759,4.1,Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | City Palace & Lake Cruise,148
Bhubaneswar,Chandigarh,20854,5,Flight,8284,3,Treebo Trend,1131,3.8,Ancient Temples Complex | Local Market & Food Tour | City Palace & Lake Cruise | Art Gallery & Cultural Center | Botanical Gardens & Zoo,990
Bhubaneswar,Raipur,4731,3,Train,980,11,Blue Diamond Lodge,907,3.5,Science Center & Planetarium | Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center,416
Bhubaneswar,Kolkata,47084,3,Flight,5739,2,Royal Palace Stay,6691,4.4,Beachfront Promenade | Local Market & Food Tour | Science Center & Planetarium | Art Gallery & Cultural Center,1340
Bhubaneswar,Amritsar,18720,5,Flight,9986,5,Treebo Trend,876,3.9,Botanical Gardens & Zoo | Historic Fort & Museum | Beachfront Promenade | Science Center & Planetarium | Local Market & Food Tour | Art Gallery & Cultural Center,1734
Bhubaneswar,Dehradun,10987,4,Train,1280,16,Zostel Premium,1222,3.8,Historic Fort & Museum | Science Center & Planetarium | Local Market & Food Tour,231
Bhubaneswar,Agra,105705,7,Flight,10854,6,Radisson Elite,6372,4.6,City Palace & Lake Cruise | Science Center & Planetarium | Beachfront Promenade | Hilltop Viewpoint Trek | Historic Fort & Museum | Local Market & Food Tour,2472
Bhubaneswar,Varanasi,6899,3,Train,1260,29,Blue Diamond Lodge,844,3.5,Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Historic Fort & Museum,505
Bhubaneswar,Udaipur,6130,4,Train,925,16,FabHotel Oasis,963,3.8,City Palace & Lake Cruise | Beachfront Promenade | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Historic Fort & Museum,575
Bhubaneswar,New Delhi,4280,3,Train,1370,25,FabHotel Oasis,929,4.0,Art Gallery & Cultural Center | Local Market & Food Tour | Ancient Temples Complex | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,275
Bhubaneswar,Dehradun,7714,5,Train,2461,22,Zostel Premium,838,3.6,Beachfront Promenade | Local Market & Food Tour | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | City Palace & Lake Cruise,450
Bhubaneswar,Mumbai,4686,3,Train,1567,23,Treebo Trend,914,3.7,Local Market & Food Tour | Science Center & Planetarium | Botanical Gardens & Zoo | Historic Fort & Museum,160
Bhubaneswar,New Delhi,6807,4,Train,2317,25,FabHotel Oasis,648,3.7,Local Market & Food Tour | Historic Fort & Museum | City Palace & Lake Cruise,186
Bhubaneswar,Chandigarh,11588,5,Train,1025,28,Blue Diamond Lodge,891,3.7,Hilltop Viewpoint Trek | Historic Fort & Museum | Beachfront Promenade | Art Gallery & Cultural Center | Botanical Gardens & Zoo,250
Bhubaneswar,Surat,20534,5,Flight,7294,3,Zostel Premium,1281,4.0,Botanical Gardens & Zoo | Science Center & Planetarium | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Art Gallery & Cultural Center,985
Bhubaneswar,Udaipur,13485,3,Train,2055,22,Sayaji Stay,1872,4.0,Botanical Gardens & Zoo | Historic Fort & Museum | Ancient Temples Complex | Art Gallery & Cultural Center,944
Bhubaneswar,Vadodara,12903,5,Train,2047,21,Treebo Trend,1035,3.7,Historic Fort & Museum | Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Science Center & Planetarium,520
